promedio_notas,asistencia_pct,nivel_socioeconomico,horas_trabajo_semanal,distancia_universidad_km,riesgo_academico,carga_estres,dificultad_traslado,desercion,carga_estres_norm
14.9,88.9,Medio,3.0,11.01,Bajo,0.33299999999999985,0,0,0.009567865762556025
16.0,75.0,Alto,34.0,9.07,Bajo,8.5,0,0,0.24422480174692568
5.9,65.5,Alto,36.0,1.0,Alto,12.42,0,0,0.35685553384668434
14.0,67.2,Alto,28.0,19.75,Bajo,9.184,1,0,0.26387771520514886
12.5,75.9,Medio,15.0,42.64,Bajo,3.614999999999999,1,0,0.1038673715664866
8.7,71.9,Bajo,44.0,11.65,Bajo,12.363999999999997,0,0,0.3552465233881163
9.9,39.7,Bajo,2.0,6.92,Alto,1.206,0,1,0.03465118951844616
12.8,55.7,Alto,45.0,5.78,Bajo,19.935,0,0,0.5727789909205838
10.2,76.9,Bajo,32.0,2.33,Bajo,7.391999999999999,0,0,0.21238938053097345
11.3,62.5,Bajo,12.0,1.0,Bajo,4.5,0,0,0.12929548327778417
8.0,64.6,Medio,6.0,50.0,Alto,2.1240000000000006,1,1,0.061027468107114145
13.1,68.3,Alto,4.0,14.7,Bajo,1.268,0,0,0.03643259395471785
16.5,85.8,Bajo,11.0,3.71,Bajo,1.5620000000000005,0,0,0.044879898862199764
12.8,79.8,Bajo,40.0,13.81,Bajo,8.080000000000002,0,0,0.23215722330766586
11.3,89.9,Medio,44.0,1.0,Bajo,4.443999999999997,0,0,0.1276864728192161
16.4,58.0,Medio,2.0,8.43,Bajo,0.84,0,0,0.024135156878519713
10.4,83.9,Alto,37.0,10.51,Bajo,5.956999999999998,0,0,0.1711584875301689
11.2,70.7,Medio,37.0,5.63,Bajo,10.841,0,0,0.3114871853809907
6.5,100.0,Bajo,43.0,10.89,Bajo,0.0,0,0,0.0
10.7,87.4,Alto,34.0,8.04,Bajo,4.283999999999998,0,0,0.12308930008045048
12.4,56.5,Bajo,10.0,5.28,Bajo,4.35,0,0,0.12498563383519136
11.3,59.3,Alto,7.0,7.42,Bajo,2.849,0,0,0.08185840707964603
8.4,63.1,Medio,45.0,5.73,Alto,16.605,0,1,0.4771003332950236
11.0,75.5,Bajo,29.0,11.87,Bajo,7.105,0,0,0.2041432019308126
7.9,74.7,Alto,47.0,10.51,Bajo,11.890999999999998,0,0,0.3416561314791403
12.8,87.5,Medio,30.0,1.0,Bajo,3.75,0,0,0.10774623606482014
13.2,80.0,Alto,20.0,3.39,Bajo,4.0,0,0,0.11492931846914149
5.3,40.8,Bajo,32.0,14.14,Alto,18.944000000000003,0,1,0.5443052522698542
10.8,78.5,Bajo,16.0,8.03,Bajo,3.44,0,0,0.09883921388346169
16.4,51.2,Bajo,23.0,3.03,Bajo,11.223999999999998,0,0,0.322491667624411
7.4,61.2,Bajo,23.0,8.92,Alto,8.924,0,1,0.2564073095046547
13.6,85.1,Medio,9.0,17.99,Bajo,1.3410000000000004,1,0,0.0385300540167797
19.4,79.7,Alto,17.0,2.73,Bajo,3.4509999999999996,0,0,0.09915526950925181
15.9,73.8,Alto,27.0,2.57,Bajo,7.074000000000001,0,0,0.20325249971267675
11.8,70.4,Medio,41.0,3.55,Bajo,12.135999999999997,0,0,0.34869555223537524
14.3,60.7,Alto,1.0,27.9,Bajo,0.39299999999999996,1,0,0.01129180553959315
9.2,63.9,Bajo,9.0,13.84,Alto,3.2490000000000006,0,1,0.0933513389265602
19.5,78.4,Medio,15.0,21.98,Bajo,3.239999999999999,1,0,0.09309274796000458
10.5,95.7,Medio,12.0,8.97,Bajo,0.5159999999999997,0,0,0.014825882082519243
4.6,100.0,Medio,4.0,26.7,Bajo,0.0,1,0,0.0
6.6,70.8,Alto,46.0,6.4,Bajo,13.432,0,0,0.38593265141937716
15.3,61.2,Medio,42.0,5.43,Bajo,16.296,0,0,0.46822204344328244
8.6,66.6,Medio,29.0,30.35,Alto,9.686000000000002,1,0,0.2783013446730262
15.7,80.8,Medio,2.0,7.03,Bajo,0.38400000000000006,0,0,0.011033214573037586
11.4,90.3,Bajo,41.0,37.7,Bajo,3.977000000000001,1,0,0.11426847488794396
17.9,88.8,Bajo,20.0,50.0,Bajo,2.2400000000000007,1,1,0.06436041834271926
13.4,76.1,Bajo,19.0,6.59,Bajo,4.541000000000001,0,0,0.1304735087920929
14.1,87.6,Bajo,27.0,1.76,Bajo,3.3480000000000016,0,0,0.09619583955867148
11.4,59.9,Alto,47.0,14.29,Bajo,18.847,0,0,0.5415182162969775
20.0,75.5,Medio,38.0,2.73,Bajo,9.31,0,0,0.2674979887369268
15.0,32.2,Bajo,8.0,27.5,Bajo,5.4239999999999995,1,0,0.15584415584415584
7.4,53.8,Bajo,45.0,5.67,Alto,20.79,0,1,0.5973451327433629
12.2,47.6,Medio,36.0,21.45,Bajo,18.863999999999997,1,0,0.5420066659004712
12.4,49.1,Bajo,20.0,5.84,Bajo,10.18,0,0,0.29249511550396506
10.8,89.4,Bajo,21.0,4.06,Bajo,2.2259999999999986,0,0,0.06395816572807721
16.3,72.1,Bajo,23.0,2.43,Bajo,6.417000000000002,0,0,0.1843753591541203
10.3,88.0,Medio,8.0,9.62,Bajo,0.96,0,0,0.027583036432593955
14.5,78.6,Medio,37.0,2.64,Bajo,7.918000000000002,0,0,0.22750258590966563
12.3,93.7,Medio,43.0,2.65,Bajo,2.7089999999999987,0,0,0.07783588093322603
13.7,77.6,Bajo,42.0,19.81,Bajo,9.408000000000001,1,0,0.27031375703942084
19.4,90.1,Medio,13.0,23.97,Bajo,1.2870000000000008,1,0,0.0369785082174463
9.2,74.1,Medio,16.0,22.23,Bajo,4.144000000000001,1,0,0.11906677393403062
11.8,75.4,Medio,46.0,4.9,Bajo,11.315999999999997,0,0,0.3251350419492012
17.6,92.6,Medio,17.0,1.0,Bajo,1.258000000000001,0,0,0.036145270658545024
12.2,72.7,Bajo,0.0,27.19,Bajo,0.0,1,0,0.0
10.5,64.6,Bajo,32.0,6.37,Alto,11.328000000000001,0,0,0.3254798299046087
12.1,70.8,Bajo,20.0,5.23,Bajo,5.84,0,0,0.16779680496494656
14.7,66.1,Medio,4.0,6.78,Bajo,1.3560000000000003,0,0,0.038961038961038974
10.2,50.9,Bajo,18.0,1.82,Alto,8.838000000000001,0,1,0.25393632915756814
9.7,87.4,Bajo,4.0,8.59,Bajo,0.5039999999999998,0,0,0.014481094127111821
11.5,100.0,Bajo,17.0,1.54,Bajo,0.0,0,0,0.0
11.5,90.0,Bajo,0.0,9.59,Bajo,0.0,0,0,0.0
8.5,68.0,Medio,20.0,15.71,Alto,6.4,1,0,0.1838869095506264
12.6,81.9,Medio,8.0,3.24,Bajo,1.4479999999999995,0,0,0.04160441328582921
16.4,65.5,Bajo,17.0,1.0,Bajo,5.865,0,0,0.1685151132053787
12.4,97.0,Medio,30.0,3.19,Bajo,0.9,0,0,0.025859096655556836
12.0,84.5,Bajo,46.0,8.1,Bajo,7.13,0,0,0.2048615101712447
10.7,84.3,Medio,11.0,12.38,Bajo,1.7270000000000005,0,0,0.049620733249051856
17.8,79.6,Bajo,0.0,32.84,Bajo,0.0,1,0,0.0
19.8,81.1,Alto,17.0,6.38,Bajo,3.2130000000000005,0,0,0.09231697506033792
9.4,50.7,Medio,19.0,1.32,Alto,9.366999999999999,0,0,0.26913573152511205
12.6,81.0,Bajo,27.0,7.63,Bajo,5.13,0,0,0.14739685093667396
12.5,99.3,Bajo,14.0,6.78,Bajo,0.09800000000000039,0,0,0.002815768302493978
15.8,77.5,Medio,0.0,1.14,Bajo,0.0,0,0,0.0
17.6,82.3,Medio,4.0,4.29,Bajo,0.7080000000000001,0,0,0.020342489369038045
7.3,78.4,Bajo,10.0,14.29,Bajo,2.1599999999999993,0,0,0.06206183197333638
15.1,72.2,Medio,33.0,3.79,Bajo,9.174,0,0,0.263590391908976
14.3,60.9,Bajo,37.0,45.88,Bajo,14.467,1,0,0.4156706125732675
13.7,61.2,Bajo,4.0,1.0,Bajo,1.5519999999999998,0,0,0.044592575566026894
11.6,56.5,Bajo,46.0,2.25,Bajo,20.01,0,0,0.5749339156418803
10.1,82.0,Medio,5.0,1.0,Bajo,0.9,0,0,0.025859096655556836
13.3,52.5,Bajo,2.0,1.76,Bajo,0.95,0,0,0.027295713136421103
13.8,71.0,Medio,20.0,4.2,Bajo,5.8,0,0,0.16664751178025516
11.3,83.4,Medio,28.0,16.85,Bajo,4.647999999999999,1,0,0.13354786806114238
13.4,59.8,Bajo,15.0,4.88,Bajo,6.03,0,0,0.1732559475922308
16.3,51.5,Bajo,11.0,8.51,Bajo,5.335,0,0,0.15328697850821746
7.7,77.8,Medio,11.0,26.17,Bajo,2.4420000000000006,1,0,0.0701643489254109
14.9,85.8,Medio,47.0,1.0,Bajo,6.674000000000001,0,0,0.19175956786576262
10.6,73.9,Bajo,47.0,1.0,Bajo,12.266999999999998,0,0,0.3524594874152396
15.1,77.8,Medio,46.0,2.62,Bajo,10.212000000000002,0,0,0.2934145500517183
11.5,67.1,Alto,27.0,18.67,Bajo,8.883000000000003,1,0,0.25522928399034606
9.3,76.0,Bajo,46.0,1.0,Bajo,11.04,0,0,0.3172049189748305
11.9,69.0,Bajo,5.0,1.0,Bajo,1.55,0,0,0.04453511090679233
13.1,62.7,Bajo,20.0,5.75,Bajo,7.46,0,0,0.2143431789449489
16.7,43.6,Alto,21.0,2.11,Bajo,11.844,0,0,0.34030571198712795
14.1,88.2,Bajo,12.0,1.0,Bajo,1.4159999999999997,0,0,0.04068497873807608
19.1,84.0,Bajo,12.0,2.38,Bajo,1.92,0,0,0.05516607286518791
19.0,61.1,Medio,42.0,3.21,Bajo,16.338,0,0,0.46942880128720843
20.0,67.3,Medio,44.0,18.29,Bajo,14.388000000000002,1,0,0.413400758533502
12.2,84.6,Medio,19.0,1.0,Bajo,2.9260000000000015,0,0,0.08407079646017704
14.9,60.4,Bajo,45.0,7.44,Bajo,17.82,0,0,0.5120101137800254
7.2,53.2,Medio,18.0,10.17,Alto,8.424,0,0,0.24204114469601196
18.3,74.5,Medio,44.0,5.71,Bajo,11.22,0,0,0.3223767383059419
12.3,94.3,Medio,23.0,3.29,Bajo,0.9690000000000005,0,0,0.02784162739914954
6.9,78.0,Bajo,44.0,8.07,Bajo,9.68,0,0,0.2781289506953224
10.2,81.2,Medio,20.0,4.06,Bajo,3.7599999999999993,0,0,0.10803355936099299
16.7,69.5,Bajo,22.0,1.0,Bajo,6.71,0,0,0.19279393173198486
11.3,53.7,Bajo,19.0,18.66,Bajo,8.796999999999999,1,1,0.2527583036432594
1.9,79.3,Bajo,33.0,34.02,Bajo,6.831000000000001,1,1,0.19627054361567642
17.8,62.8,Bajo,15.0,1.0,Bajo,5.58,0,0,0.16032639926445238
10.8,61.2,Bajo,21.0,2.24,Alto,8.148,0,1,0.23411102172164122
12.3,90.4,Bajo,0.0,1.45,Bajo,0.0,0,0,0.0
10.6,99.9,Medio,38.0,10.96,Bajo,0.03799999999999784,0,0,0.0010918285254567822
14.3,98.5,Bajo,10.0,2.3,Bajo,0.15,0,0,0.004309849442592805
17.9,70.0,Medio,13.0,9.08,Bajo,3.9,0,0,0.11205608550741296
10.8,78.9,Bajo,7.0,11.9,Bajo,1.4769999999999996,0,0,0.04243765084473049
14.8,99.1,Bajo,35.0,14.56,Bajo,0.315000000000002,0,0,0.00905068382944495
13.4,80.8,Medio,2.0,1.0,Bajo,0.38400000000000006,0,0,0.011033214573037586
17.1,90.0,Medio,45.0,11.29,Bajo,4.5,0,0,0.12929548327778417
9.8,100.0,Bajo,2.0,17.28,Bajo,0.0,1,0,0.0
10.8,76.3,Medio,17.0,21.84,Bajo,4.029,1,0,0.11576255602804277
8.4,96.9,Medio,35.0,38.65,Bajo,1.084999999999998,1,0,0.03117457763475457
5.8,81.6,Bajo,43.0,12.78,Bajo,7.912000000000003,0,0,0.22733019193196194
11.8,73.6,Alto,16.0,1.0,Bajo,4.224000000000001,0,0,0.12136536030341345
17.6,61.0,Alto,27.0,8.05,Bajo,10.53,0,0,0.30255143087001496
12.4,75.0,Medio,1.0,14.05,Bajo,0.25,0,0,0.007183082404321343
11.1,54.8,Bajo,9.0,31.11,Bajo,4.0680000000000005,1,0,0.11688311688311691
20.0,75.3,Alto,26.0,16.71,Bajo,6.422000000000001,1,0,0.1845190208022067
13.2,69.3,Bajo,39.0,3.89,Bajo,11.973000000000003,0,0,0.34401218250775784
13.2,69.0,Medio,41.0,4.62,Bajo,12.71,0,0,0.3651879094356971
12.9,64.0,Bajo,38.0,30.05,Bajo,13.68,1,0,0.3930582691644639
5.4,52.8,Medio,5.0,9.32,Alto,2.36,0,0,0.06780829789679348
16.1,61.5,Medio,47.0,6.12,Bajo,18.095,0,0,0.5199115044247788
15.0,60.9,Alto,21.0,4.19,Bajo,8.211,0,0,0.2359211584875302
11.3,85.2,Bajo,8.0,16.48,Bajo,1.1839999999999997,1,0,0.03401907826686587
14.1,84.0,Alto,0.0,3.35,Bajo,0.0,0,0,0.0
13.8,64.7,Bajo,19.0,16.82,Bajo,6.706999999999999,1,0,0.19270773474313296
10.8,68.0,Medio,27.0,2.71,Alto,8.64,0,0,0.24824732789334564
10.8,89.6,Bajo,29.0,11.15,Bajo,3.0160000000000013,0,0,0.08665670612573273
13.2,77.4,Medio,3.0,8.49,Bajo,0.6779999999999998,0,0,0.019480519480519477
13.6,86.7,Bajo,22.0,2.87,Bajo,2.9259999999999993,0,0,0.08407079646017698
11.8,89.1,Bajo,30.0,1.0,Bajo,3.270000000000002,0,0,0.09395471784852322
13.8,87.6,Bajo,18.0,18.25,Bajo,2.232000000000001,1,0,0.06413055970578098
14.2,44.7,Bajo,39.0,22.9,Bajo,21.566999999999997,1,1,0.6196701528559936
10.1,87.8,Bajo,18.0,2.27,Bajo,2.1960000000000006,0,0,0.0630961958395587
11.6,91.7,Bajo,21.0,5.07,Bajo,1.7429999999999994,0,0,0.05008045052292839
5.2,62.8,Medio,30.0,1.0,Alto,11.16,0,0,0.32065279852890477
11.7,69.4,Alto,26.0,11.88,Bajo,7.9559999999999995,0,0,0.2285944144351224
11.0,65.5,Bajo,1.0,5.61,Bajo,0.345,0,0,0.009912653717963453
9.6,83.4,Bajo,12.0,31.49,Bajo,1.9919999999999993,1,0,0.057234800597632446
10.0,97.1,Medio,33.0,4.34,Bajo,0.9570000000000018,0,0,0.027496839443742156
12.1,52.9,Bajo,14.0,1.0,Bajo,6.593999999999999,0,0,0.18946098149637974
16.9,88.5,Bajo,26.0,6.47,Bajo,2.99,0,0,0.08590966555568327
9.2,79.1,Medio,17.0,3.32,Bajo,3.553000000000001,0,0,0.10208596713021495
10.9,41.5,Medio,39.0,17.4,Alto,22.815,1,1,0.6555281002183658
12.0,81.1,Bajo,26.0,8.32,Bajo,4.9140000000000015,0,0,0.14119066773934036
13.0,55.7,Medio,36.0,24.09,Bajo,15.948,1,0,0.45822319273646717
13.3,84.0,Medio,32.0,8.17,Bajo,5.12,0,0,0.14710952764050111
9.4,77.8,Bajo,19.0,3.43,Bajo,4.218000000000001,0,0,0.12119296632570972
15.7,63.4,Medio,11.0,6.1,Bajo,4.026,0,0,0.1156763590391909
8.6,96.8,Medio,22.0,9.3,Bajo,0.7040000000000006,0,0,0.02022756005056892
8.1,71.9,Alto,26.0,50.0,Bajo,7.305999999999999,1,0,0.2099184001838869
12.5,63.5,Bajo,4.0,1.0,Bajo,1.46,0,0,0.04194920124123664
12.6,70.3,Bajo,10.0,6.32,Bajo,2.97,0,0,0.08533501896333756
13.3,68.6,Bajo,29.0,12.09,Bajo,9.106000000000002,0,0,0.2616365934950007
15.7,59.4,Medio,4.0,43.7,Bajo,1.624,1,0,0.04666130329847145
10.8,100.0,Bajo,30.0,1.95,Bajo,0.0,0,0,0.0
20.0,84.4,Bajo,33.0,8.8,Bajo,5.147999999999999,0,0,0.14791403286978508
16.0,68.5,Medio,28.0,18.13,Bajo,8.82,1,0,0.253419147224457
12.7,100.0,Medio,7.0,1.26,Bajo,0.0,0,0,0.0
16.1,50.9,Bajo,22.0,1.9,Bajo,10.802,0,0,0.31036662452591657
18.5,86.7,Alto,28.0,50.0,Bajo,3.7239999999999993,1,0,0.10699919549477072
16.7,73.7,Medio,32.0,3.72,Bajo,8.415999999999999,0,0,0.24181128605907365
18.0,85.4,Bajo,39.0,4.98,Bajo,5.693999999999997,0,0,0.16360188484082283
10.1,61.9,Medio,23.0,1.61,Alto,1.524,0,0,0.04378807033674291
10.5,63.0,Medio,33.0,1.65,Alto,12.21,0,0,0.35082174462705445
14.1,51.6,Alto,42.0,1.54,Bajo,20.328,0,0,0.584070796460177
9.4,75.3,Bajo,26.0,10.26,Bajo,6.422000000000001,0,0,0.1845190208022067
15.1,54.1,Bajo,1.0,1.24,Bajo,0.45899999999999996,0,0,0.013188139294333986
13.2,75.4,Medio,44.0,21.3,Bajo,10.823999999999996,1,0,0.31099873577749676
12.4,78.3,Medio,21.0,2.54,Bajo,4.557,0,0,0.13093322606596947
12.3,91.1,Bajo,18.0,4.54,Bajo,1.602000000000001,0,0,0.046029192046891196
18.2,92.4,Bajo,6.0,1.0,Bajo,0.4559999999999997,0,0,0.01310194230548212
15.0,83.3,Alto,35.0,5.07,Bajo,5.8450000000000015,0,0,0.16794046661303305
6.7,52.3,Alto,40.0,2.14,Alto,19.08,0,1,0.5482128490978049
12.0,94.6,Bajo,22.0,2.93,Bajo,1.1880000000000013,0,0,0.03413400758533506
15.1,65.9,Bajo,41.0,27.53,Bajo,13.980999999999996,1,0,0.4017067003792667
10.5,72.2,Medio,19.0,8.28,Bajo,5.281999999999999,0,0,0.15176416503850132
15.9,66.8,Bajo,5.0,1.73,Bajo,1.66,0,0,0.047695667164693714
10.6,59.9,Medio,7.0,16.76,Alto,2.807,1,1,0.08065164923572005
13.5,45.7,Medio,11.0,39.02,Bajo,5.973,1,0,0.17161820480404552
12.8,73.3,Medio,41.0,14.65,Bajo,10.947000000000001,0,0,0.314532812320423
11.0,49.2,Medio,43.0,18.44,Bajo,21.844,1,1,0.6276290081599817
10.2,49.7,Medio,47.0,8.81,Alto,23.641,0,1,0.6792610044822435
9.9,66.6,Alto,26.0,5.27,Alto,8.684000000000001,0,0,0.24951155039650622
12.7,73.7,Medio,33.0,2.54,Bajo,8.678999999999998,0,0,0.2493678887484197
15.4,76.8,Bajo,5.0,1.0,Bajo,1.1600000000000001,0,0,0.03332950235605104
20.0,76.8,Bajo,47.0,5.18,Bajo,10.904000000000002,0,0,0.3132973221468798
14.2,87.7,Medio,11.0,23.72,Bajo,1.3529999999999995,1,0,0.038874841972187095
9.9,74.9,Bajo,28.0,7.72,Bajo,7.027999999999999,0,0,0.20193081255028156
8.6,77.5,Bajo,9.0,2.0,Bajo,2.025,0,0,0.05818296747500288
16.3,49.1,Medio,40.0,1.0,Bajo,20.36,0,0,0.5849902310079301
13.3,88.8,Bajo,40.0,23.06,Bajo,4.480000000000001,1,0,0.12872083668543852
9.6,68.5,Medio,5.0,19.52,Alto,1.575,1,0,0.04525341914722446
16.1,44.8,Medio,32.0,4.76,Bajo,17.664,0,0,0.5075278703597289
15.1,62.8,Alto,14.0,14.24,Bajo,5.208000000000001,0,0,0.14963797264682224
11.5,88.3,Alto,10.0,8.99,Bajo,1.1700000000000004,0,0,0.033616825652223896
9.7,76.2,Alto,6.0,4.02,Bajo,1.428,0,0,0.04102976669348351
13.8,72.1,Medio,21.0,19.99,Bajo,5.859000000000001,1,0,0.16834271922767502
13.2,62.7,Medio,27.0,3.29,Bajo,10.071,0,0,0.28936329157568097
12.5,50.2,Medio,19.0,4.17,Bajo,9.462,0,0,0.2718653028387542
13.0,62.9,Bajo,0.0,5.24,Bajo,0.0,0,0,0.0
9.7,78.9,Medio,27.0,10.12,Bajo,5.696999999999998,0,0,0.16368808182967473
10.3,91.5,Bajo,2.0,3.11,Bajo,0.17,0,0,0.004884496034938513
15.0,86.7,Alto,15.0,5.63,Bajo,1.9949999999999994,0,0,0.057320997586484304
16.1,87.7,Medio,46.0,5.34,Bajo,5.657999999999999,0,0,0.1625675209746006
10.7,34.7,Alto,30.0,35.4,Alto,19.59,1,1,0.5628663372026205
20.0,92.1,Alto,15.0,26.26,Bajo,1.185000000000001,1,0,0.034047810596483194
12.7,74.3,Bajo,25.0,10.01,Bajo,6.425000000000001,0,0,0.18460521779105854
15.1,91.0,Alto,6.0,1.67,Bajo,0.54,0,0,0.015515457993334102
12.6,88.3,Bajo,1.0,2.83,Bajo,0.11700000000000003,0,0,0.0033616825652223897
18.5,47.5,Medio,8.0,1.0,Bajo,4.2,0,0,0.12067578439259857
18.5,78.8,Bajo,45.0,1.66,Bajo,9.540000000000001,0,0,0.2741064245489025
10.4,78.5,Medio,7.0,9.17,Bajo,1.505,0,0,0.043242156074014486
8.3,70.6,Bajo,3.0,4.0,Bajo,0.8820000000000001,0,0,0.025341914722445704
12.1,83.2,Medio,6.0,14.49,Bajo,1.0079999999999998,0,0,0.02896218825422365
11.7,79.8,Bajo,38.0,3.41,Bajo,7.676000000000001,0,0,0.22054936214228255
9.3,46.0,Alto,33.0,20.41,Alto,17.82,1,1,0.5120101137800254
12.6,71.2,Medio,8.0,41.42,Bajo,2.304,1,0,0.0661992874382255
14.0,69.3,Medio,30.0,1.0,Bajo,9.21,0,0,0.2646247557751983
12.7,79.9,Bajo,41.0,1.63,Bajo,8.240999999999998,0,0,0.2367831283760487
15.4,53.1,Medio,22.0,5.7,Bajo,10.318,0,0,0.29646017699115046
12.1,77.1,Bajo,35.0,3.97,Bajo,8.015000000000002,0,0,0.23028962188254234
11.7,100.0,Bajo,3.0,7.06,Bajo,0.0,0,0,0.0
14.1,64.8,Alto,47.0,10.04,Bajo,16.544,0,0,0.47534766118836924
12.7,55.6,Bajo,22.0,9.37,Bajo,9.767999999999999,0,0,0.2806573957016435
12.0,86.4,Alto,36.0,14.34,Bajo,4.895999999999998,0,0,0.14067348580622913
10.8,74.3,Bajo,8.0,11.6,Bajo,2.056,0,0,0.05907366969313873
13.2,77.7,Alto,36.0,15.21,Bajo,8.027999999999999,1,0,0.23066314216756695
15.6,82.3,Bajo,34.0,15.0,Bajo,6.018000000000001,0,0,0.1729111596368234
13.6,66.9,Bajo,14.0,2.66,Bajo,4.6339999999999995,0,0,0.13314561544650041
9.7,82.5,Bajo,17.0,20.64,Bajo,2.975,1,0,0.08547868061142398
12.0,50.8,Bajo,23.0,13.86,Bajo,11.316,0,0,0.3251350419492013
17.0,100.0,Bajo,44.0,1.55,Bajo,0.0,0,0,0.0
10.8,83.7,Bajo,27.0,14.13,Bajo,4.400999999999999,0,0,0.1264509826456729
17.3,70.0,Medio,0.0,15.37,Bajo,0.0,1,0,0.0
11.9,53.0,Alto,47.0,1.59,Bajo,22.09,0,0,0.6346971612458339
9.0,100.0,Alto,19.0,7.83,Bajo,0.0,0,0,0.0
18.8,86.3,Medio,8.0,3.63,Bajo,1.0960000000000003,0,0,0.03149063326054478
9.5,68.0,Bajo,31.0,4.55,Alto,9.92,0,1,0.2850247098034709
12.0,53.9,Medio,44.0,5.11,Bajo,20.284000000000002,0,0,0.5828065739570166
10.8,64.8,Alto,36.0,1.0,Alto,12.672,0,0,0.36409608091024026
12.7,100.0,Bajo,24.0,24.83,Bajo,0.0,1,0,0.0
9.5,94.5,Medio,20.0,8.92,Bajo,1.1,0,0,0.03160556257901391
10.8,76.5,Bajo,33.0,13.24,Bajo,7.755,0,0,0.22281921618204806
11.0,90.8,Bajo,19.0,5.09,Bajo,1.7480000000000007,0,0,0.05022411217101485
11.0,89.6,Medio,5.0,12.68,Bajo,0.5200000000000002,0,0,0.0149408114009884
16.6,50.4,Alto,21.0,22.33,Bajo,10.416000000000002,1,0,0.2992759452936445
5.8,100.0,Medio,37.0,17.12,Bajo,0.0,1,0,0.0
20.0,66.9,Bajo,46.0,26.19,Bajo,15.225999999999997,1,1,0.437478450752787
14.4,94.3,Alto,40.0,2.57,Bajo,2.280000000000001,0,0,0.06550971152741068
10.5,71.8,Bajo,35.0,8.06,Bajo,9.870000000000001,0,0,0.28358809332260665
10.6,87.5,Alto,14.0,11.99,Bajo,1.75,0,0,0.050281576830249405
15.4,71.6,Medio,0.0,1.0,Bajo,0.0,0,0,0.0
13.0,76.1,Medio,0.0,20.31,Bajo,0.0,1,0,0.0
16.7,62.3,Medio,9.0,1.0,Bajo,3.3930000000000002,0,0,0.09748879439144928
9.7,69.3,Bajo,34.0,4.6,Alto,10.438000000000002,0,0,0.2999080565452248
6.2,47.1,Medio,20.0,1.9,Alto,10.58,0,0,0.30398804735087925
10.6,52.0,Medio,20.0,10.19,Alto,9.6,0,0,0.27583036432593955
11.8,84.2,Medio,20.0,17.52,Bajo,3.1599999999999993,1,0,0.09079416159062176
6.4,87.9,Bajo,23.0,13.32,Bajo,2.7829999999999986,0,0,0.07996207332490515
13.0,86.4,Bajo,46.0,1.0,Bajo,6.255999999999997,0,0,0.1797494540857372
7.9,64.9,Medio,37.0,1.69,Alto,12.986999999999998,0,0,0.3731467647396851
16.4,83.6,Bajo,5.0,2.35,Bajo,0.8200000000000003,0,0,0.023560510286174015
10.4,100.0,Medio,24.0,7.79,Bajo,0.0,0,0,0.0
20.0,64.3,Medio,18.0,8.3,Bajo,6.426,0,0,0.18463395012067582
9.7,41.6,Medio,16.0,6.7,Alto,9.344,0,0,0.2684748879439145
9.9,89.4,Bajo,4.0,9.39,Bajo,0.42399999999999977,0,0,0.012182507757728991
10.6,74.3,Medio,12.0,9.99,Bajo,3.0840000000000005,0,0,0.0886105045397081
13.9,77.1,Bajo,26.0,5.06,Bajo,5.954000000000001,0,0,0.17107229054131712
13.2,85.1,Bajo,42.0,3.72,Bajo,6.258000000000002,0,0,0.17980691874497193
8.3,85.9,Bajo,1.0,16.65,Bajo,0.14099999999999993,1,0,0.004051258476037236
11.6,65.7,Medio,11.0,3.62,Bajo,3.7729999999999997,0,0,0.1084070796460177
8.0,75.7,Alto,22.0,1.0,Bajo,5.345999999999999,0,0,0.15360303413400758
11.7,64.2,Bajo,9.0,7.07,Bajo,3.222,0,0,0.09257556602689347
8.8,83.5,Alto,39.0,5.34,Bajo,6.435,0,0,0.18489254108723135
10.7,70.8,Bajo,23.0,4.12,Bajo,6.716,0,0,0.19296632570968858
6.6,49.4,Medio,4.0,35.48,Alto,2.024,1,1,0.0581542351453856
18.5,76.0,Bajo,26.0,27.8,Bajo,6.24,1,0,0.17928973681186072
12.3,93.7,Medio,25.0,3.43,Bajo,1.5749999999999995,0,0,0.04525341914722445
20.0,72.3,Bajo,37.0,9.47,Bajo,10.249,0,0,0.2944776462475578
20.0,71.5,Alto,38.0,7.6,Bajo,10.83,0,0,0.3111711297552006
9.5,74.4,Bajo,8.0,29.83,Bajo,2.0479999999999996,1,0,0.05884381105620043
11.0,100.0,Medio,33.0,3.33,Bajo,0.0,0,0,0.0
15.5,79.9,Alto,34.0,5.9,Bajo,6.833999999999999,0,0,0.1963567406045282
16.5,64.0,Bajo,30.0,1.72,Bajo,10.8,0,0,0.31030915986668206
13.1,66.3,Bajo,26.0,13.08,Bajo,8.762,0,0,0.2517526721066545
8.4,69.3,Bajo,20.0,33.88,Alto,6.14,1,1,0.1764165038501322
20.0,78.5,Bajo,18.0,7.16,Bajo,3.87,0,0,0.11119411561889439
11.9,81.3,Alto,47.0,10.26,Bajo,8.789000000000001,0,0,0.2525284450063212
15.2,86.1,Bajo,14.0,1.91,Bajo,1.9460000000000008,0,0,0.05591311343523736
14.9,74.1,Bajo,26.0,5.65,Bajo,6.734000000000001,0,0,0.19348350764279973
10.7,55.1,Bajo,6.0,3.37,Alto,2.694,0,1,0.0774048959889668
11.9,55.2,Medio,25.0,1.0,Bajo,11.2,0,0,0.32180209171359614
